source bytecode,source opcode,source instruction count,stack depth,uninterpreted count,storage access count
6000357c01000000000000000000000000000000000000000000000000000000009004,PUSH 0x00 CALLDATALOAD PUSH 0x0100000000000000000000000000000000000000000000000000000000 SWAP1 DIV,5,0,1,0
50,POP,1,1,0,0
8316179055,DUP4 AND OR SWAP1 SSTORE,5,4,0,1
0383161790,SUB DUP4 AND OR SWAP1,5,5,0,0
0a03831617,EXP SUB DUP4 AND OR,5,6,1,0
16600160a060020a,AND PUSH 0x01 PUSH 0xa0 PUSH 0x02 EXP,5,2,1,0
1916600160a06002,NOT AND PUSH 0x01 PUSH 0xa0 PUSH 0x02,5,2,0,0
73ffffffffffffffffffffffffffffffffffffffff1916600160a0,PUSH 0xffffffffffffffffffffffffffffffffffffffff NOT AND PUSH 0x01 PUSH 0xa0,5,1,0,0
5473ffffffffffffffffffffffffffffffffffffffff19166001,SLOAD PUSH 0xffffffffffffffffffffffffffffffffffffffff NOT AND PUSH 0x01,5,1,0,1
6002805473ffffffffffffffffffffffffffffffffffffffff19,PUSH 0x02 DUP1 SLOAD PUSH 0xffffffffffffffffffffffffffffffffffffffff NOT,5,0,0,1
038116156107b5,SUB DUP2 AND ISZERO PUSH 0x07b5,5,3,0,0
0a03811615,EXP SUB DUP2 AND ISZERO,5,4,1,0
60020a038116,PUSH 0x02 EXP SUB DUP2 AND,5,3,1,0
60a060020a0381,PUSH 0xa0 PUSH 0x02 EXP SUB DUP2,5,2,1,0
205490,SHA3 SLOAD SWAP1,3,3,1,1
919091,SWAP2 SWAP1 SWAP2,3,3,0,0
9390941682,SWAP4 SWAP1 SWAP5 AND DUP3,5,6,0,0
2093909416,SHA3 SWAP4 SWAP1 SWAP5 AND,5,7,1,0
8320939094,DUP4 SHA3 SWAP4 SWAP1 SWAP5,5,6,1,0
8083209390,DUP1 DUP4 SHA3 SWAP4 SWAP1,5,4,1,0
604080832093,PUSH 0x40 DUP1 DUP4 SHA3 SWAP4,5,3,1,0
821660009081,DUP3 AND PUSH 0x00 SWAP1 DUP2,5,3,0,0
918216600090,SWAP2 DUP3 AND PUSH 0x00 SWAP1,5,3,0,0
039182166000,SUB SWAP2 DUP3 AND PUSH 0x00,5,4,0,0
0a03918216,EXP SUB SWAP2 DUP3 AND,5,5,1,0
60020a039182,PUSH 0x02 EXP SUB SWAP2 DUP3,5,4,1,0
60a060020a0391,PUSH 0xa0 PUSH 0x02 EXP SUB SWAP2,5,3,1,0
0390910190,SUB SWAP1 SWAP2 ADD SWAP1,5,4,0,0
9003909101,SWAP1 SUB SWAP1 SWAP2 ADD,5,4,0,0
8190039091,DUP2 SWAP1 SUB SWAP1 SWAP2,5,3,0,0
9181900390,SWAP2 DUP2 SWAP1 SUB SWAP1,5,3,0,0
9291819003,SWAP3 SWAP2 DUP2 SWAP1 SUB,5,4,0,0
7fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef92918190,PUSH 0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef SWAP3 SWAP2 DUP2 SWAP1,5,3,0,0
927fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef929181,SWAP3 PUSH 0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef SWAP3 SWAP2 DUP2,5,4,0,0
93927fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef9291,SWAP4 SWAP3 PUSH 0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef SWAP3 SWAP2,5,5,0,0
9293927fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef92,SWAP3 SWAP4 SWAP3 PUSH 0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef SWAP3,5,5,0,0
519293927fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef,MLOAD SWAP3 SWAP4 SWAP3 PUSH 0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef,5,5,1,0
9051929392,SWAP1 MLOAD SWAP3 SWAP4 SWAP3,5,5,1,0
5580518681,SSTORE DUP1 MLOAD DUP7 DUP2,5,8,1,1
9055805186,SWAP1 SSTORE DUP1 MLOAD DUP7,5,8,1,1
0190558051,ADD SWAP1 SSTORE DUP1 MLOAD,5,4,1,1
8701905580,DUP8 ADD SWAP1 SSTORE DUP1,5,8,0,1
5487019055,SLOAD DUP8 ADD SWAP1 SSTORE,5,8,0,2
8054870190,DUP1 SLOAD DUP8 ADD SWAP1,5,7,0,1
2080548701,SHA3 DUP1 SLOAD DUP8 ADD,5,8,1,1
9020805487,SWAP1 SHA3 DUP1 SLOAD DUP8,5,8,1,1
8190208054,DUP2 SWAP1 SHA3 DUP1 SLOAD,5,2,1,1
9281902080,SWAP3 DUP2 SWAP1 SHA3 DUP1,5,4,1,0
0387168084,SUB DUP8 AND DUP1 DUP5,5,9,0,0
55600160a060020a,SSTORE PUSH 0x01 PUSH 0xa0 PUSH 0x02 EXP,5,2,1,1
9055600160a06002,SWAP1 SSTORE PUSH 0x01 PUSH 0xa0 PUSH 0x02,5,2,0,1
039055600160a0,SUB SWAP1 SSTORE PUSH 0x01 PUSH 0xa0,5,3,0,1
900390556001,SWAP1 SUB SWAP1 SSTORE PUSH 0x01,5,3,0,1
8320805487,DUP4 SHA3 DUP1 SLOAD DUP8,5,7,1,1
8083208054,DUP1 DUP4 SHA3 DUP1 SLOAD,5,3,1,1
604080832080,PUSH 0x40 DUP1 DUP4 SHA3 DUP1,5,2,1,0
60208181,PUSH 0x20 DUP2 DUP2,3,1,0,0
8390031015,DUP4 SWAP1 SUB LT ISZERO,5,4,0,0
1983900310,NOT DUP4 SWAP1 SUB LT,5,4,0,0
600019839003,PUSH 0x00 NOT DUP4 SWAP1 SUB,5,3,0,0
546000198390,SLOAD PUSH 0x00 NOT DUP4 SWAP1,5,3,0,1
205460001983,SHA3 SLOAD PUSH 0x00 NOT DUP4,5,4,1,1
831660009081,DUP4 AND PUSH 0x00 SWAP1 DUP2,5,4,0,0
038316600090,SUB DUP4 AND PUSH 0x00 SWAP1,5,5,0,0
841614806106c4,DUP5 AND EQ DUP1 PUSH 0x06c4,5,5,0,0
0384161480,SUB DUP5 AND EQ DUP1,5,6,0,0
0a03841614,EXP SUB DUP5 AND EQ,5,7,1,0
33600160a060020a,CALLER PUSH 0x01 PUSH 0xa0 PUSH 0x02 EXP,5,0,2,0
54821115610690,SLOAD DUP3 GT ISZERO PUSH 0x0690,5,3,0,1
2054821115,SHA3 SLOAD DUP3 GT ISZERO,5,4,1,1
8120548211,DUP2 SHA3 SLOAD DUP3 GT,5,3,1,1
604081205482,PUSH 0x40 DUP2 SHA3 SLOAD DUP3,5,2,1,1
3360009081,CALLER PUSH 0x00 SWAP1 DUP2,4,0,1,0
60048054604080,PUSH 0x04 DUP1 SLOAD PUSH 0x40 DUP1,5,0,0,1
60020a031681,PUSH 0x02 EXP SUB AND DUP2,5,4,1,0
604090205490,PUSH 0x40 SWAP1 SHA3 SLOAD SWAP1,5,2,1,1
031660009081,SUB AND PUSH 0x00 SWAP1 DUP2,5,3,0,0
0a0316600090,EXP SUB AND PUSH 0x00 SWAP1,5,4,1,0
60020a03166000,PUSH 0x02 EXP SUB AND PUSH 0x00,5,3,1,0
9091179055,SWAP1 SWAP2 OR SWAP1 SSTORE,5,3,0,1
9190911790,SWAP2 SWAP1 SWAP2 OR SWAP1,5,3,0,0
1591909117,ISZERO SWAP2 SWAP1 SWAP2 OR,5,3,0,0
1515919091,ISZERO ISZERO SWAP2 SWAP1 SWAP2,5,3,0,0
9115159190,SWAP2 ISZERO ISZERO SWAP2 SWAP1,5,3,0,0
1691151591,AND SWAP2 ISZERO ISZERO SWAP2,5,4,0,0
1916911515,NOT AND SWAP2 ISZERO ISZERO,5,4,0,0
60ff19169115,PUSH 0xff NOT AND SWAP2 ISZERO,5,3,0,0
5460ff191691,SLOAD PUSH 0xff NOT AND SWAP2,5,3,0,1
805460ff1916,DUP1 SLOAD PUSH 0xff NOT AND,5,1,0,1
6007805460ff19,PUSH 0x07 DUP1 SLOAD PUSH 0xff NOT,5,0,0,1
031633146105dc,SUB AND CALLER EQ PUSH 0x05dc,5,3,1,0
0a03163314,EXP SUB AND CALLER EQ,5,4,2,0
60020a031633,PUSH 0x02 EXP SUB AND CALLER,5,3,2,0
54600160a060020a,SLOAD PUSH 0x01 PUSH 0xa0 PUSH 0x02 EXP,5,1,1,1
600254600160a06002,PUSH 0x02 SLOAD PUSH 0x01 PUSH 0xa0 PUSH 0x02,5,0,0,1
90205481,SWAP1 SHA3 SLOAD DUP2,4,3,1,1
9082,SWAP1 DUP3,2,3,0,0
8084209091,DUP1 DUP5 SHA3 SWAP1 SWAP2,5,4,1,0
604080842090,PUSH 0x40 DUP1 DUP5 SHA3 SWAP1,5,3,1,0
60009283,PUSH 0x00 SWAP3 DUP4,3,3,0,0
60055460ff1681,PUSH 0x05 SLOAD PUSH 0xff AND DUP2,5,1,0,1
604090205481,PUSH 0x40 SWAP1 SHA3 SLOAD DUP2,5,2,1,1
9081,SWAP1 DUP2,2,2,0,0
600060208190,PUSH 0x00 PUSH 0x20 DUP2 SWAP1,4,0,0,0
9350505050,SWAP4 POP POP POP POP,5,5,0,0
9493505050,SWAP5 SWAP4 POP POP POP,5,6,0,0
600194935050,PUSH 0x01 SWAP5 SWAP4 POP POP,5,5,0,0
506001949350,POP PUSH 0x01 SWAP5 SWAP4 POP,5,6,0,0
915050604051,SWAP2 POP POP PUSH 0x40 MLOAD,5,3,1,0
019150506040,ADD SWAP2 POP POP PUSH 0x40,5,4,0,0
602001915050,PUSH 0x20 ADD SWAP2 POP POP,5,3,0,0
604051808281,PUSH 0x40 MLOAD DUP1 DUP3 DUP2,5,1,1,0
856040518082,DUP6 PUSH 0x40 MLOAD DUP1 DUP3,5,6,1,0
7fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef8560405180,PUSH 0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef DUP6 PUSH 0x40 MLOAD DUP1,5,5,1,0
167fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef85604051,AND PUSH 0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef DUP6 PUSH 0x40 MLOAD,5,6,1,0
03167fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef856040,SUB AND PUSH 0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef DUP6 PUSH 0x40,5,7,0,0
0a03167fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef85,EXP SUB AND PUSH 0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef DUP6,5,8,1,0
60020a03167fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef,PUSH 0x02 EXP SUB AND PUSH 0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef,5,3,1,0
8490039055,DUP5 SWAP1 SUB SWAP1 SSTORE,5,5,0,1
5484900390,SLOAD DUP5 SWAP1 SUB SWAP1,5,5,0,1
8054849003,DUP1 SLOAD DUP5 SWAP1 SUB,5,4,0,1
2080548490,SHA3 DUP1 SLOAD DUP5 SWAP1,5,5,1,1
9020805484,SWAP1 SHA3 DUP1 SLOAD DUP5,5,5,1,1
9091,SWAP1 SWAP2,2,3,0,0
851660009081,DUP6 AND PUSH 0x00 SWAP1 DUP2,5,6,0,0
038516600090,SUB DUP6 AND PUSH 0x00 SWAP1,5,7,0,0
0a0385166000,EXP SUB DUP6 AND PUSH 0x00,5,8,1,0
60020a038516,PUSH 0x02 EXP SUB DUP6 AND,5,7,1,0
60a060020a0385,PUSH 0xa0 PUSH 0x02 EXP SUB DUP6,5,6,1,0
19811015610537,NOT DUP2 LT ISZERO PUSH 0x0537,5,2,0,0
600019811015,PUSH 0x00 NOT DUP2 LT ISZERO,5,1,0,0
556000198110,SSTORE PUSH 0x00 NOT DUP2 LT,5,3,0,1
905560001981,SWAP1 SSTORE PUSH 0x00 NOT DUP2,5,3,0,1
019055600019,ADD SWAP1 SSTORE PUSH 0x00 NOT,5,3,0,1
840190556000,DUP5 ADD SWAP1 SSTORE PUSH 0x00,5,5,0,1
5484019055,SLOAD DUP5 ADD SWAP1 SSTORE,5,5,0,2
8054840190,DUP1 SLOAD DUP5 ADD SWAP1,5,4,0,1
2080548401,SHA3 DUP1 SLOAD DUP5 ADD,5,5,1,1
5591861681,SSTORE SWAP2 DUP7 AND DUP2,5,9,0,1
9055918616,SWAP1 SSTORE SWAP2 DUP7 AND,5,9,0,1
0390559186,SUB SWAP1 SSTORE SWAP2 DUP7,5,10,0,1
9003905591,SWAP1 SUB SWAP1 SSTORE SWAP2,5,6,0,1
8790039055,DUP8 SWAP1 SUB SWAP1 SSTORE,5,8,0,1
5487900390,SLOAD DUP8 SWAP1 SUB SWAP1,5,8,0,1
8054879003,DUP1 SLOAD DUP8 SWAP1 SUB,5,7,0,1
2080548790,SHA3 DUP1 SLOAD DUP8 SWAP1,5,8,1,1
8220805487,DUP3 SHA3 DUP1 SLOAD DUP8,5,7,1,1
8082208054,DUP1 DUP3 SHA3 DUP1 SLOAD,5,2,1,1
604080822080,PUSH 0x40 DUP1 DUP3 SHA3 DUP1,5,1,1,0
861660009081,DUP7 AND PUSH 0x00 SWAP1 DUP2,5,7,0,0
808616600090,DUP1 DUP7 AND PUSH 0x00 SWAP1,5,6,0,0
038086166000,SUB DUP1 DUP7 AND PUSH 0x00,5,7,0,0
0a03808616,EXP SUB DUP1 DUP7 AND,5,8,1,0
60020a038086,PUSH 0x02 EXP SUB DUP1 DUP7,5,7,1,0
60a060020a0380,PUSH 0xa0 PUSH 0x02 EXP SUB DUP1,5,1,1,0
828110156104d5,DUP3 DUP2 LT ISZERO PUSH 0x04d5,5,3,0,0
15156104c8,ISZERO ISZERO PUSH 0x04c8,3,1,0,0
8490031015,DUP5 SWAP1 SUB LT ISZERO,5,5,0,0
1984900310,NOT DUP5 SWAP1 SUB LT,5,5,0,0
600019849003,PUSH 0x00 NOT DUP5 SWAP1 SUB,5,4,0,0
546000198490,SLOAD PUSH 0x00 NOT DUP5 SWAP1,5,4,0,1
205460001984,SHA3 SLOAD PUSH 0x00 NOT DUP5,5,5,1,1
902054600019,SWAP1 SHA3 SLOAD PUSH 0x00 NOT,5,2,1,1
60409020546000,PUSH 0x40 SWAP1 SHA3 SLOAD PUSH 0x00,5,1,1,1
60208190,PUSH 0x20 DUP2 SWAP1,3,1,0,0
841660009081,DUP5 AND PUSH 0x00 SWAP1 DUP2,5,5,0,0
038416600090,SUB DUP5 AND PUSH 0x00 SWAP1,5,6,0,0
0a0384166000,EXP SUB DUP5 AND PUSH 0x00,5,7,1,0
60020a038416,PUSH 0x02 EXP SUB DUP5 AND,5,6,1,0
60a060020a0384,PUSH 0xa0 PUSH 0x02 EXP SUB DUP5,5,5,1,0
50600160a060020a,POP PUSH 0x01 PUSH 0xa0 PUSH 0x02 EXP,5,1,1,0
031614806104bd,SUB AND EQ DUP1 PUSH 0x04bd,5,4,0,0
0a03161480,EXP SUB AND EQ DUP1,5,5,1,0
60020a031614,PUSH 0x02 EXP SUB AND EQ,5,4,1,0
85600160a060020a,DUP6 PUSH 0x01 PUSH 0xa0 PUSH 0x02 EXP,5,6,1,0
1685600160a06002,AND DUP6 PUSH 0x01 PUSH 0xa0 PUSH 0x02,5,7,0,0
031685600160a0,SUB AND DUP6 PUSH 0x01 PUSH 0xa0,5,8,0,0
0a0316856001,EXP SUB AND DUP6 PUSH 0x01,5,9,1,0
60020a031685,PUSH 0x02 EXP SUB AND DUP6,5,8,1,0
60a060020a0316,PUSH 0xa0 PUSH 0x02 EXP SUB AND,5,2,1,0
83600160a060020a,DUP4 PUSH 0x01 PUSH 0xa0 PUSH 0x02 EXP,5,4,1,0
90831115610480,SWAP1 DUP4 GT ISZERO PUSH 0x0480,5,4,0,0
9190831115,SWAP2 SWAP1 DUP4 GT ISZERO,5,4,0,0
9091908311,SWAP1 SWAP2 SWAP1 DUP4 GT,5,4,0,0
5490919083,SLOAD SWAP1 SWAP2 SWAP1 DUP4,5,4,0,1
2054909190,SHA3 SLOAD SWAP1 SWAP2 SWAP1,5,4,1,1
8120549091,DUP2 SHA3 SLOAD SWAP1 SWAP2,5,3,1,1
908290,SWAP1 DUP3 SWAP1,3,3,0,0
8320549383,DUP4 SHA3 SLOAD SWAP4 DUP4,5,5,1,1
8083205493,DUP1 DUP4 SHA3 SLOAD SWAP4,5,4,1,1
82,DUP3,1,3,0,0
8083203384,DUP1 DUP4 SHA3 CALLER DUP5,5,3,2,0
604080832033,PUSH 0x40 DUP1 DUP4 SHA3 CALLER,5,2,2,0
831660008181,DUP4 AND PUSH 0x00 DUP2 DUP2,5,4,0,0
038316600081,SUB DUP4 AND PUSH 0x00 DUP2,5,5,0,0
0a0383166000,EXP SUB DUP4 AND PUSH 0x00,5,6,1,0
60020a038316,PUSH 0x02 EXP SUB DUP4 AND,5,5,1,0
60a060020a0383,PUSH 0xa0 PUSH 0x02 EXP SUB DUP4,5,4,1,0
60065481,PUSH 0x06 SLOAD DUP2,3,1,0,1
600192915050,PUSH 0x01 SWAP3 SWAP2 POP POP,5,3,0,0
506001929150,POP PUSH 0x01 SWAP3 SWAP2 POP,5,4,0,0
8290030190,DUP3 SWAP1 SUB ADD SWAP1,5,3,0,0
9282900301,SWAP3 DUP3 SWAP1 SUB ADD,5,4,0,0
7f8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b92592829003,PUSH 0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925 SWAP3 DUP3 SWAP1 SUB,5,3,0,0
927f8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925928290,SWAP3 PUSH 0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925 SWAP3 DUP3 SWAP1,5,4,0,0
90927f8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b9259282,SWAP1 SWAP3 PUSH 0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925 SWAP3 DUP3,5,4,0,0
9390927f8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b92592,SWAP4 SWAP1 SWAP3 PUSH 0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925 SWAP3,5,5,0,0
909390927f8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925,SWAP1 SWAP4 SWAP1 SWAP3 PUSH 0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925,5,5,0,0
9490939092,SWAP5 SWAP1 SWAP4 SWAP1 SWAP3,5,6,0,0
9394909390,SWAP4 SWAP5 SWAP1 SWAP4 SWAP1,5,6,0,0
5193949093,MLOAD SWAP4 SWAP5 SWAP1 SWAP4,5,6,1,0
9151939490,SWAP2 MLOAD SWAP4 SWAP5 SWAP1,5,6,1,0
5581518681,SSTORE DUP2 MLOAD DUP7 DUP2,5,8,1,1
9055815186,SWAP1 SSTORE DUP2 MLOAD DUP7,5,8,1,1
8690558151,DUP7 SWAP1 SSTORE DUP2 MLOAD,5,7,1,1
2086905581,SHA3 DUP7 SWAP1 SSTORE DUP2,5,8,1,1
8420869055,DUP5 SHA3 DUP7 SWAP1 SSTORE,5,7,1,1
8184208690,DUP2 DUP5 SHA3 DUP7 SWAP1,5,6,1,0
9083,SWAP1 DUP4,2,4,0,0
0387168085,SUB DUP8 AND DUP1 DUP6,5,9,0,0
0a03871680,EXP SUB DUP8 AND DUP1,5,10,1,0
60020a038716,PUSH 0x02 EXP SUB DUP8 AND,5,9,1,0
60a060020a0387,PUSH 0xa0 PUSH 0x02 EXP SUB DUP8,5,8,1,0
20600160a060020a,SHA3 PUSH 0x01 PUSH 0xa0 PUSH 0x02 EXP,5,2,2,0
8320600160a06002,DUP4 SHA3 PUSH 0x01 PUSH 0xa0 PUSH 0x02,5,4,1,0
808320600160a0,DUP1 DUP4 SHA3 PUSH 0x01 PUSH 0xa0,5,3,1,0
60408083206001,PUSH 0x40 DUP1 DUP4 SHA3 PUSH 0x01,5,2,1,0
600160209081,PUSH 0x01 PUSH 0x20 SWAP1 DUP2,4,0,0,0
3360008181,CALLER PUSH 0x00 DUP2 DUP2,4,0,1,0
5050505081,POP POP POP POP DUP2,5,6,0,0
5050505050,POP POP POP POP POP,5,5,0,0
601f16820191,PUSH 0x1f AND DUP3 ADD SWAP2,5,3,0,0
03601f168201,SUB PUSH 0x1f AND DUP3 ADD,5,4,0,0
9003601f1682,SWAP1 SUB PUSH 0x1f AND DUP3,5,4,0,0
829003601f16,DUP3 SWAP1 SUB PUSH 0x1f AND,5,3,0,0
018083116103b2,ADD DUP1 DUP4 GT PUSH 0x03b2,5,4,0,0
602001808311,PUSH 0x20 ADD DUP1 DUP4 GT,5,3,0,0
906020018083,SWAP1 PUSH 0x20 ADD DUP1 DUP4,5,3,0,0
019060200180,ADD SWAP1 PUSH 0x20 ADD DUP1,5,3,0,0
60010190602001,PUSH 0x01 ADD SWAP1 PUSH 0x20 ADD,5,2,0,0
90600101906020,SWAP1 PUSH 0x01 ADD SWAP1 PUSH 0x20,5,2,0,0
815481,DUP2 SLOAD DUP2,3,2,0,1
602060002090,PUSH 0x20 PUSH 0x00 SHA3 SWAP1,4,1,1,0
820191906000,DUP3 ADD SWAP2 SWAP1 PUSH 0x00,5,3,0,0
91602001916103cf,SWAP2 PUSH 0x20 ADD SWAP2 PUSH 0x03cf,5,3,0,0
8354040283,DUP4 SLOAD DIV MUL DUP4,5,5,0,1
8083540402,DUP1 DUP4 SLOAD DIV MUL,5,3,0,1
61010080835404,PUSH 0x0100 DUP1 DUP4 SLOAD DIV,5,2,0,1
80601f106103a4,DUP1 PUSH 0x1f LT PUSH 0x03a4,4,1,0,0
828280156103cf,DUP3 DUP3 DUP1 ISZERO PUSH 0x03cf,5,3,0,0
0182828015,ADD DUP3 DUP3 DUP1 ISZERO,5,4,0,0
8301828280,DUP4 ADD DUP3 DUP3 DUP1,5,4,0,0
9183018282,SWAP2 DUP4 ADD DUP3 DUP3,5,4,0,0
9291830182,SWAP3 SWAP2 DUP4 ADD DUP3,5,4,0,0
8181,DUP2 DUP2,2,2,0,0
0184019092,ADD DUP5 ADD SWAP1 SWAP3,5,6,0,0
8201840190,DUP3 ADD DUP5 ADD SWAP1,5,5,0,0
0282018401,MUL DUP3 ADD DUP5 ADD,5,6,0,0
8402820184,DUP5 MUL DUP3 ADD DUP5,5,5,0,0
0484028201,DIV DUP5 MUL DUP3 ADD,5,6,0,0
9004840282,SWAP1 DIV DUP5 MUL DUP3,5,6,0,0
8490048402,DUP5 SWAP1 DIV DUP5 MUL,5,5,0,0
0184900484,ADD DUP5 SWAP1 DIV DUP5,5,6,0,0
8101849004,DUP2 ADD DUP5 SWAP1 DIV,5,5,0,0
601f81018490,PUSH 0x1f DUP2 ADD DUP5 SWAP1,5,4,0,0
04601f810184,DIV PUSH 0x1f DUP2 ADD DUP5,5,5,0,0
9304601f8101,SWAP4 DIV PUSH 0x1f DUP2 ADD,5,5,0,0
909304601f81,SWAP1 SWAP4 DIV PUSH 0x1f DUP2,5,5,0,0
93909304601f,SWAP4 SWAP1 SWAP4 DIV PUSH 0x1f,5,5,0,0
1693909304,AND SWAP4 SWAP1 SWAP4 DIV,5,6,0,0
9416939093,SWAP5 AND SWAP4 SWAP1 SWAP4,5,6,0,0
9094169390,SWAP1 SWAP5 AND SWAP4 SWAP1,5,6,0,0
0190941693,ADD SWAP1 SWAP5 AND SWAP4,5,7,0,0
1901909416,NOT ADD SWAP1 SWAP5 AND,5,7,0,0
600019019094,PUSH 0x00 NOT ADD SWAP1 SWAP5,5,6,0,0
026000190190,MUL PUSH 0x00 NOT ADD SWAP1,5,3,0,0
6101000260001901,PUSH 0x0100 MUL PUSH 0x00 NOT ADD,5,1,0,0
1561010002600019,ISZERO PUSH 0x0100 MUL PUSH 0x00 NOT,5,1,0,0
1615610100026000,AND ISZERO PUSH 0x0100 MUL PUSH 0x00,5,2,0,0
85161561010002,DUP6 AND ISZERO PUSH 0x0100 MUL,5,6,0,0
6001851615610100,PUSH 0x01 DUP6 AND ISZERO PUSH 0x0100,5,5,0,0
60026001851615,PUSH 0x02 PUSH 0x01 DUP6 AND ISZERO,5,4,0,0
6020600260018516,PUSH 0x20 PUSH 0x02 PUSH 0x01 DUP6 AND,5,3,0,0
5160206002600185,MLOAD PUSH 0x20 PUSH 0x02 PUSH 0x01 DUP6,5,3,1,0
8051602060026001,DUP1 MLOAD PUSH 0x20 PUSH 0x02 PUSH 0x01,5,1,1,0
6040805160206002,PUSH 0x40 DUP1 MLOAD PUSH 0x20 PUSH 0x02,5,0,1,0
54604080516020,SLOAD PUSH 0x40 DUP1 MLOAD PUSH 0x20,5,1,1,1
805460408051,DUP1 SLOAD PUSH 0x40 DUP1 MLOAD,5,1,1,1
60038054604080,PUSH 0x03 DUP1 SLOAD PUSH 0x40 DUP1,5,0,0,1
0390921682,SUB SWAP1 SWAP3 AND DUP3,5,5,0,0
0a03909216,EXP SUB SWAP1 SWAP3 AND,5,6,1,0
60020a039092,PUSH 0x02 EXP SUB SWAP1 SWAP3,5,5,1,0
60a060020a0390,PUSH 0xa0 PUSH 0x02 EXP SUB SWAP1,5,2,1,0
51600160a060020a,MLOAD PUSH 0x01 PUSH 0xa0 PUSH 0x02 EXP,5,1,2,0
8051600160a06002,DUP1 MLOAD PUSH 0x01 PUSH 0xa0 PUSH 0x02,5,1,1,0
60408051600160a0,PUSH 0x40 DUP1 MLOAD PUSH 0x01 PUSH 0xa0,5,0,1,0
,,0,0,0,0
60043515156105c5,PUSH 0x04 CALLDATALOAD ISZERO ISZERO PUSH 0x05c5,5,0,1,0
6102746004351515,PUSH 0x0274 PUSH 0x04 CALLDATALOAD ISZERO ISZERO,5,0,1,0
5061027460043515,POP PUSH 0x0274 PUSH 0x04 CALLDATALOAD ISZERO,5,1,1,0
60ff90921682,PUSH 0xff SWAP1 SWAP3 AND DUP3,5,3,0,0
5160ff909216,MLOAD PUSH 0xff SWAP1 SWAP3 AND,5,3,1,0
805160ff9092,DUP1 MLOAD PUSH 0xff SWAP1 SWAP3,5,2,1,0
6040805160ff90,PUSH 0x40 DUP1 MLOAD PUSH 0xff SWAP1,5,0,1,0
60243516604435,PUSH 0x24 CALLDATALOAD AND PUSH 0x44 CALLDATALOAD,5,1,2,0
90602435166044,SWAP1 PUSH 0x24 CALLDATALOAD AND PUSH 0x44,5,2,1,0
169060243516,AND SWAP1 PUSH 0x24 CALLDATALOAD AND,5,3,1,0
811690602435,DUP2 AND SWAP1 PUSH 0x24 CALLDATALOAD,5,2,1,0
358116906024,CALLDATALOAD DUP2 AND SWAP1 PUSH 0x24,5,2,1,0
600435811690,PUSH 0x04 CALLDATALOAD DUP2 AND SWAP1,5,1,1,0
036004358116,SUB PUSH 0x04 CALLDATALOAD DUP2 AND,5,2,1,0
0a0360043581,EXP SUB PUSH 0x04 CALLDATALOAD DUP2,5,3,2,0
604080519182,PUSH 0x40 DUP1 MLOAD SWAP2 DUP3,5,1,1,0
